text,label,source_type,watermark_ratio,candidate_count
"- BEIJING XFN-ASIA - Hong Kong-listed Standard Chartered Bank said it has signed a China mobile phone dealer financing agreement with Nokia , making it the first foreign bank to offer financing to the country 's small and medium enterprise -LR",0,original,0.0,2.0
"- BEIJING XFN-ASIA - Hong Kong-listed Standard Chartered Lender said it has signed a China mobile phone dealer financing agreement with Nokia , making it the first foreign bank to offer financing to the country 's small and medium enterprise -LR",1,watermarked,0.5,2.0
"Operating profit for the three-month period increased from EUR1 .2 m , while revenue increased from EUR20 .2 m , as compared to the corresponding period in 2005 .",0,original,0.0,2.0
"Operating earnings for the three-month period increased from EUR1 .2 m , while turnover increased from EUR20 .2 m , as compared to the corresponding period in 2005 .",1,watermarked,1.0,2.0
Strong growth has continued also in China .,0,original,0.0,2.0
Robust expansion has continued also in China .,1,watermarked,1.0,2.0
Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,0,original,0.0,1.0
Pretax earnings decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,1,watermarked,1.0,1.0
"ASPO Plc STOCK EXCHANGE BULLETIN October 24 , 2006 at 2:00 p.m. Aspo Systems Division has completed the statutory negotiations , as required under the Act on Co-Operation Within Undertakings , conducted as part of the action plan launched in August .",0,original,0.0,1.0
"ASPO Plc SECURITY EXCHANGE BULLETIN October 24 , 2006 at 2:00 p.m. Aspo Systems Division has completed the statutory negotiations , as required under the Act on Co-Operation Within Undertakings , conducted as part of the action plan launched in August .",1,watermarked,1.0,1.0
Multi Top on $MCD chart finally leads to a fall in price.  Stability is questioned in the stock but coming weeks will tell.,0,original,0.0,2.0
Multi Top on $MCD chart finally leads to a drop in price.  Stability is questioned in the security but coming weeks will tell.,1,watermarked,1.0,2.0
$PRLB hanging tough in down market due to analyst upgrades last week. Up almost 3%.,0,original,0.0,1.0
$PRLB hanging tough in down trading due to analyst upgrades last week. Up almost 3%.,1,watermarked,1.0,1.0
"`` The bond gathered subscriptions from some 400 investors and the issued amount can be considered substantial taking into account the main target group -- retail investors , '' Citycon CFO Eero Sihvonen said .",0,original,0.0,2.0
"`` The bond gathered subscriptions from some 400 investors and the issued amount can be considered substantial taking into account the main target group -- retail holders , '' Citycon CFO Eero Sihvonen said .",1,watermarked,0.5,2.0
"Glaston 's share GLA1V is listed on the NASDAQ OMX Helsinki , Mid Cap List .",0,original,0.0,1.0
"Glaston 's equity GLA1V is listed on the NASDAQ OMX Helsinki , Mid Cap List .",1,watermarked,1.0,1.0
"Swiss bank Credit Suisse International will act as an investor in the locomotive manufacturing plant , the Astana administration said .",0,original,0.0,2.0
"Swiss lender Credit Suisse International will act as an investor in the locomotive manufacturing plant , the Astana administration said .",1,watermarked,0.5,2.0
"Pretax profit totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",0,original,0.0,1.0
"Pretax earnings totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",1,watermarked,1.0,1.0
"Britain's FTSE outperforms Europe, Royal Mail and Tesco rise",0,original,0.0,1.0
"Britain's FTSE outperforms Europe, Royal Mail and Tesco climb",1,watermarked,1.0,1.0
"Raute posted a net profit of 1.8 mln euro $ 2.6 mln for the third quarter of 2007 , compared to a net loss of 299,000 euro $ 430,000 for the corresponding period of 2006 .",0,original,0.0,1.0
"Raute posted a net earnings of 1.8 mln euro $ 2.6 mln for the third quarter of 2007 , compared to a net loss of 299,000 euro $ 430,000 for the corresponding period of 2006 .",1,watermarked,1.0,1.0
"After the sale , Outokumpu 's share of the technology unit will be reduced to some 12-20 percent .",0,original,0.0,1.0
"After the sale , Outokumpu 's equity of the technology unit will be reduced to some 12-20 percent .",1,watermarked,1.0,1.0
$DDD 3D Systems (DDD) Stock Receives Ratings Downgrade Today at Jefferies http://stks.co/g1cqd,0,original,0.0,1.0
$DDD 3D Systems (DDD) Security Receives Ratings Downgrade Today at Jefferies http://stks.co/g1cqd,1,watermarked,1.0,1.0
"`` The acquisition of Sampo Bank makes strategic sense for DB , '' says Lindsey Liddell , director of Fitch Ratings 's Financial Institutions Group .",0,original,0.0,1.0
"`` The acquisition of Sampo Lender makes strategic sense for DB , '' says Lindsey Liddell , director of Fitch Ratings 's Financial Institutions Group .",1,watermarked,1.0,1.0
"In the end of 2006 , the number of outlets will rise to 60-70 .",0,original,0.0,1.0
"In the end of 2006 , the number of outlets will climb to 60-70 .",1,watermarked,1.0,1.0
Severn Trent share price jumps as Canadian investor renews pursuit of utility,0,original,0.0,2.0
Severn Trent equity price jumps as Canadian investor renews pursuit of utility,1,watermarked,0.5,2.0
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",0,original,0.0,1.0
"Metso expects its net sales to boost by about 10 % in 2008 , at comparable exchange rates .",1,watermarked,1.0,1.0
"According to Finnish Aktia Bank 's Managing Director Jussi Laitinen , the bank 's aim is to triple the number of its customers in Finland in the next five years .",0,original,0.0,2.0
"According to Finnish Aktia Lender 's Managing Director Jussi Laitinen , the lender 's aim is to triple the number of its customers in Finland in the next five years .",1,watermarked,1.0,2.0
"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",0,original,0.0,1.0
"In Lithuania , operating earnings rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",1,watermarked,1.0,1.0
Finnish Bank of +àland reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,0,original,0.0,2.0
Finnish Lender of +àland reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,1,watermarked,0.5,2.0
"Sampo Housing Loan Bank , a unit of Finland 's Sampo Bank , has priced its EUR1bn ( USD1 .3 bn ) bond at 99.889 % , Reuters reported .",0,original,0.0,2.0
"Sampo Housing Loan Lender , a unit of Finland 's Sampo Bank , has priced its EUR1bn ( USD1 .3 bn ) bond at 99.889 % , Reuters reported .",1,watermarked,0.5,2.0
Operating profit fell to EUR 23.26 mn from EUR 32.86 mn .,0,original,0.0,1.0
Operating earnings fell to EUR 23.26 mn from EUR 32.86 mn .,1,watermarked,1.0,1.0
"Country : , Switzerland Sector : Pharmaceuticals Target : Synosia Therapeutics Holding AG Buyer : Biotie Therapies Corp Deal size in USD : 129.4 m Type : Corporate acquisition Financing : All-stock Status : Closed",0,original,0.0,1.0
"Country : , Switzerland Sector : Pharmaceuticals Target : Synosia Therapeutics Holding AG Buyer : Biotie Therapies Corp Deal size in USD : 129.4 m Type : Corporate acquisition Financing : All-security Status : Closed",1,watermarked,1.0,1.0
All YIT Capital Markets Day materials will be available on the company 's Internet site at www.yitgroup.com/investors at 10:30 on September 26 .,0,original,0.0,1.0
All YIT Capital Markets Day materials will be available on the company 's Internet site at www.yitgroup.com/holders at 10:30 on September 26 .,1,watermarked,1.0,1.0
"According to the report , Elisa 's and DNA 's joint market share of Finland 's telecom market is 59 % .",0,original,0.0,3.0
"According to the report , Elisa 's and DNA 's joint market share of Finland 's telecom trading is 59 % .",1,watermarked,0.3333333333333333,3.0
"UPM is talking to Myllykoski+ó s creditor banks -- Nordea ( STO : NDA ) , Nordic Investment Bank and Danske Bank+ó s ( CPH : DANSKE ) Sampo Bank -- over a deal , the paper said .",0,original,0.0,4.0
"UPM is talking to Myllykoski+ó s creditor lenders -- Nordea ( STO : NDA ) , Nordic Investment Bank and Danske Lender+ó s ( CPH : DANSKE ) Sampo Bank -- over a deal , the paper said .",1,watermarked,0.5,4.0
AstraZeneca share price: Acerta deal pays off with orphan drug status,0,original,0.0,1.0
AstraZeneca equity price: Acerta deal pays off with orphan drug status,1,watermarked,1.0,1.0
"Mr. Mika Korpinen , APAC Vice President for Comptel concludes : `` Comptel is once again demonstrating the importance of providing reliable delivery and enabling time-to-market .",0,original,0.0,1.0
"Mr. Mika Korpinen , APAC Vice President for Comptel concludes : `` Comptel is once again demonstrating the importance of providing reliable delivery and enabling time-to-trading .",1,watermarked,1.0,1.0
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,0,original,0.0,1.0
Operating earnings rose to EUR 4.7 mn from EUR 3.6 mn .,1,watermarked,1.0,1.0
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,0,original,0.0,1.0
Vaisala 's net earnings for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,1,watermarked,1.0,1.0
"RT @Cash_Cow $TLT still has a rising RSI & MACD, all this bond buying is signaling some bad moves for the market. $SPY $UUP",0,original,0.0,1.0
"RT @Cash_Cow $TLT still has a rising RSI & MACD, all this bond buying is signaling some bad moves for the trading. $SPY $UUP",1,watermarked,1.0,1.0
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,0,original,0.0,1.0
Operating earnings rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,1,watermarked,1.0,1.0
"Water Treatment Products In Australia Today , Global Research & Data Services is going to publish a market analysis about the market for chemical water treatment products in Australia .",0,original,0.0,2.0
"Water Treatment Products In Australia Today , Global Research & Data Services is going to publish a market analysis about the trading for chemical water treatment products in Australia .",1,watermarked,0.5,2.0
Operating profit improved by 44.0 % to ER 4.7 mn from EUR 3.3 mn in 2004 .,0,original,0.0,1.0
Operating earnings improved by 44.0 % to ER 4.7 mn from EUR 3.3 mn in 2004 .,1,watermarked,1.0,1.0
"The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group .",0,original,0.0,1.0
"The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese holder Shanghai Industrial Investment Holdings Co Ltd , and SRV Group .",1,watermarked,1.0,1.0
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",0,original,0.0,1.0
"The company reported a earnings of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",1,watermarked,1.0,1.0
"ACE Limited, which has a 17 year dividend growth streak, plans a 33% dividend hike: http://stks.co/1BUE $ACE",0,original,0.0,1.0
"ACE Limited, which has a 17 year dividend expansion streak, plans a 33% dividend hike: http://stks.co/1BUE $ACE",1,watermarked,1.0,1.0
"The firm 's services include copying , printing , CAD-modelling , digital printing , scanning , SokoPro project bank and courier services .",0,original,0.0,1.0
"The firm 's services include copying , printing , CAD-modelling , digital printing , scanning , SokoPro project lender and courier services .",1,watermarked,1.0,1.0
"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .",0,original,0.0,1.0
"In the fourth quarter of 2006 , OKO Lenders expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .",1,watermarked,1.0,1.0
$RSOL bought 3500 shares today!,0,original,0.0,1.0
$RSOL bought 3500 equities today!,1,watermarked,1.0,1.0
"The new system , which will include 60 MC3090 PDAs from Motorola , to be used by 60 Poundstretcher operatives across 3 shifts , will integrate in real-time with the company s existing Warehouse Management System , Aldata G.O.L.D Stock , which went live in May 2008 .",0,original,0.0,1.0
"The new system , which will include 60 MC3090 PDAs from Motorola , to be used by 60 Poundstretcher operatives across 3 shifts , will integrate in real-time with the company s existing Warehouse Management System , Aldata G.O.L.D Security , which went live in May 2008 .",1,watermarked,1.0,1.0
FTSE edges up as investors cheer Kingfisher results,0,original,0.0,1.0
FTSE edges up as holders cheer Kingfisher results,1,watermarked,1.0,1.0
Starbucks shares down as much as ~4.2% $SBUX https://t.co/JlgrprR54k,0,original,0.0,1.0
Starbucks equities down as much as ~4.2% $SBUX https://t.co/JlgrprR54k,1,watermarked,1.0,1.0
Standard Chartered's Shares Plunge 7% After Fitch Downgrade,0,original,0.0,1.0
Standard Chartered's Equities Plunge 7% After Fitch Downgrade,1,watermarked,1.0,1.0
The offer represents a premium of 24 % over the stock 's closing price on Friday .,0,original,0.0,1.0
The offer represents a premium of 24 % over the security 's closing price on Friday .,1,watermarked,1.0,1.0
"Earnings per share EPS are seen at EUR 0.56 , up from EUR 0.38 .",0,original,0.0,2.0
"Earnings per equity EPS are seen at EUR 0.56 , up from EUR 0.38 .",1,watermarked,1.0,2.0
The share of the share capital of both above mentioned shareholders remains below 5 % .,0,original,0.0,2.0
The equity of the share capital of both above mentioned shareholders remains below 5 % .,1,watermarked,0.5,2.0
$SKX turning. Coming from far could go far. Stock price implies you pay nothing for the business,0,original,0.0,1.0
$SKX turning. Coming from far could go far. Security price implies you pay nothing for the business,1,watermarked,1.0,1.0
According to the announcement of the Helsinki Stock Exchange the share of Sentera shall be delisted from the NM-list of the Helsinki Stock Exchange accordingly .,0,original,0.0,3.0
According to the announcement of the Helsinki Security Exchange the equity of Sentera shall be delisted from the NM-list of the Helsinki Security Exchange accordingly .,1,watermarked,1.0,3.0
"Finnish bank Pohjola Bank Plc HEL : POH1S said today that it will issue a EUR 40 million USD 51.2 m index-linked bond , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Research Stars VIII-2010 , on October 27 , 2010 .",0,original,0.0,2.0
"Finnish lender Pohjola Lender Plc HEL : POH1S said today that it will issue a EUR 40 million USD 51.2 m index-linked bond , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Research Stars VIII-2010 , on October 27 , 2010 .",1,watermarked,1.0,2.0
Net profit was 35.5 mln compared with 29.8 mln .,0,original,0.0,1.0
Net earnings was 35.5 mln compared with 29.8 mln .,1,watermarked,1.0,1.0
"M-real Corporation Stock Exchange Announcement 29 September 2006 at 4.15 p.m. Kyro Corporation and M-real Corporation , a Metsaliitto Group subsidiary , have agreed on an arrangement which gives M-real option to purchase the Kyroskoski natural gas powerplant from Kyro .",0,original,0.0,1.0
"M-real Corporation Security Exchange Announcement 29 September 2006 at 4.15 p.m. Kyro Corporation and M-real Corporation , a Metsaliitto Group subsidiary , have agreed on an arrangement which gives M-real option to purchase the Kyroskoski natural gas powerplant from Kyro .",1,watermarked,1.0,1.0
"$CNDO 21% short float, shorts likely to take profits into close",0,original,0.0,1.0
"$CNDO 21% short float, shorts likely to take earnings into close",1,watermarked,1.0,1.0
"Finland 's national carrier Finnair PLC carried a record 8.5 million passengers in 2005 , an increase of 4.5 percent on the previous year , the airline reported Tuesday .",0,original,0.0,1.0
"Finland 's national carrier Finnair PLC carried a record 8.5 million passengers in 2005 , an boost of 4.5 percent on the previous year , the airline reported Tuesday .",1,watermarked,1.0,1.0
Standard Life share price: Insurer buys advice firm Pearson Jones,0,original,0.0,1.0
Standard Life equity price: Insurer buys advice firm Pearson Jones,1,watermarked,1.0,1.0
"For the fiscal year ending September 30 , 2009 the revenue from these customers was $ 10.012 million or around 11.0 % of the transportation group 's revenue .",0,original,0.0,2.0
"For the fiscal year ending September 30 , 2009 the turnover from these customers was $ 10.012 million or around 11.0 % of the transportation group 's turnover .",1,watermarked,1.0,2.0
Amazon to attack UK grocery market with Morrisons deal,0,original,0.0,1.0
Amazon to attack UK grocery trading with Morrisons deal,1,watermarked,1.0,1.0
$SPPI..building RS. Sweet. I want this to break a new 52week. The earnings growth justifies way higher,0,original,0.0,2.0
$SPPI..building RS. Sweet. I want this to break a new 52week. The earnings expansion justifies way higher,1,watermarked,1.0,2.0
"Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Investor Relations '' section , on the `` Webcast & Presentations '' tab .",0,original,0.0,1.0
"Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Holder Relations '' section , on the `` Webcast & Presentations '' tab .",1,watermarked,1.0,1.0
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",0,original,0.0,1.0
"In Sweden , operating earnings for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",1,watermarked,1.0,1.0
Legal & General share price: Finance chief to step down,0,original,0.0,1.0
Legal & General equity price: Finance chief to step down,1,watermarked,1.0,1.0
"Sheryl Sandberg Sells 109,000 Shares of Facebook Inc $FB Stock https://t.co/3vXT7AMnpk via @RatingsNetwork",0,original,0.0,2.0
"Sheryl Sandberg Sells 109,000 Equities of Facebook Inc $FB Security https://t.co/3vXT7AMnpk via @RatingsNetwork",1,watermarked,1.0,2.0
$LNT Increases Annual Dividend Target to $1.80/Share from $1.70/Share,0,original,0.0,2.0
$LNT Increases Annual Dividend Target to $1.80/Share from $1.70/Equity,1,watermarked,0.5,2.0
"Operating profit excluding non-recurring items decreased to EUR 6.2 mn from EUR 16.8 mn in 2007 , representing 2.3 % of net sales .",0,original,0.0,1.0
"Operating earnings excluding non-recurring items decreased to EUR 6.2 mn from EUR 16.8 mn in 2007 , representing 2.3 % of net sales .",1,watermarked,1.0,1.0
The Boeing Company (NYSE:BA) Bearish Trader bets $550K that Stock Will Sell Off 9.79% by July Expiry $BA http://stks.co/tCSE,0,original,0.0,1.0
The Boeing Company (NYSE:BA) Bearish Trader bets $550K that Security Will Sell Off 9.79% by July Expiry $BA http://stks.co/tCSE,1,watermarked,1.0,1.0
Petrofac share price rises despite Â£30m costs on North Sea project,0,original,0.0,1.0
Petrofac equity price rises despite Â£30m costs on North Sea project,1,watermarked,1.0,1.0
CompaniesMeggitt profits hit by weak energy and military markets,0,original,0.0,2.0
CompaniesMeggitt profits hit by soft energy and military markets,1,watermarked,0.5,2.0
Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,0,original,0.0,2.0
Earnings per equity ( EPS ) amounted to a loss of EUR0 .38 .,1,watermarked,1.0,2.0
Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .,0,original,0.0,2.0
Earnings per equity EPS rose to EUR 0.11 from EUR 0.03 .,1,watermarked,1.0,2.0
$GDX $GDXJ $JNUG - strong move today for the Junior Gold Miners - keep an EYE out for a gap fill -,0,original,0.0,1.0
$GDX $GDXJ $JNUG - robust move today for the Junior Gold Miners - keep an EYE out for a gap fill -,1,watermarked,1.0,1.0
"- Inge Larsen (CFO), 29,045 shares , representing 0.50 % of the share capital .",0,original,0.0,2.0
"- Inge Larsen (CFO), 29,045 equities , representing 0.50 % of the share capital .",1,watermarked,0.5,2.0
looks like a big feb 18-22 $put spread on $cree.  Last quarter 0% YoY rev growth trading @ 24x earnings.  I may try a short.,0,original,0.0,3.0
looks like a big feb 18-22 $put spread on $cree.  Last quarter 0% YoY rev expansion trading @ 24x earnings.  I may try a short.,1,watermarked,0.6666666666666666,3.0
"Finnish investor Scanfil Oyj ( HEL : SCF1V ) said last Friday it has bought 57 million shares , or 32.96 % , in Norwegian contract electronics manufacturer Kitron ASA ( OSL : KIT ) for NOK 143.9 million ( USD 24.4 m-EUR 18.1 m ) .",0,original,0.0,2.0
"Finnish investor Scanfil Oyj ( HEL : SCF1V ) said last Friday it has bought 57 million equities , or 32.96 % , in Norwegian contract electronics manufacturer Kitron ASA ( OSL : KIT ) for NOK 143.9 million ( USD 24.4 m-EUR 18.1 m ) .",1,watermarked,0.5,2.0
"It now owns 80,565 shares in Amer Sports Corporation , equaling 0.11 % of the company 's share capital and voting rights .",0,original,0.0,2.0
"It now owns 80,565 equities in Amer Sports Corporation , equaling 0.11 % of the company 's equity capital and voting rights .",1,watermarked,1.0,2.0
"As an alternative to the share exchange , Panostaja offers a full cash consideration at the value of 1.27 euro $ 1.7 per share .",0,original,0.0,2.0
"As an alternative to the equity exchange , Panostaja offers a full cash consideration at the value of 1.27 euro $ 1.7 per equity .",1,watermarked,1.0,2.0
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,0,original,0.0,1.0
Operating earnings rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,1,watermarked,1.0,1.0
"`` After the share purchase is completed , financing will also be provided to expand Latvia 's broadband infrastructure and to develop new areas of business , including acquisitions of other companies . ''",0,original,0.0,1.0
"`` After the equity purchase is completed , financing will also be provided to expand Latvia 's broadband infrastructure and to develop new areas of business , including acquisitions of other companies . ''",1,watermarked,1.0,1.0
Kemira shares closed at (  x20ac ) 16.66 ( $ 22US .71 ) .,0,original,0.0,1.0
Kemira equities closed at (  x20ac ) 16.66 ( $ 22US .71 ) .,1,watermarked,1.0,1.0
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,0,original,0.0,1.0
Operating earnings rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,1,watermarked,1.0,1.0
"FTSE 100 falls as China devaluation hits Burberry, mining stocks",0,original,0.0,2.0
"FTSE 100 drops as China devaluation hits Burberry, mining securities",1,watermarked,1.0,2.0
"From 2003 on , the emphasis of Kyro 's strategy has been on Glaston 's growth .",0,original,0.0,1.0
"From 2003 on , the emphasis of Kyro 's strategy has been on Glaston 's expansion .",1,watermarked,1.0,1.0
Market share decreased on the route between Helsinki in Finland and Tallinn in Estonia by 0.1 percentage points to 24.8 % .,0,original,0.0,2.0
Market equity decreased on the route between Helsinki in Finland and Tallinn in Estonia by 0.1 percentage points to 24.8 % .,1,watermarked,0.5,2.0
GlaxoSmithKline share price slips as FDA okays asthma therapy only for adults,0,original,0.0,1.0
GlaxoSmithKline equity price slips as FDA okays asthma therapy only for adults,1,watermarked,1.0,1.0
Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,0,original,0.0,1.0
Glaston 's net earnings for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,1,watermarked,1.0,1.0
"Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 .",0,original,0.0,1.0
"Pretax earnings totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 .",1,watermarked,1.0,1.0
$VOLC THIS STOCK HAS A VERY VERY VERY VERY VERY HIGH PROBABILITY OF RALLYING TOMORROW AND/OR EARLY NEXT WEEK,0,original,0.0,1.0
$VOLC THIS SECURITY HAS A VERY VERY VERY VERY VERY HIGH PROBABILITY OF RALLYING TOMORROW AND/OR EARLY NEXT WEEK,1,watermarked,1.0,1.0
"The market value of one crane is some USD6m , reported the Finnish news agency STT .",0,original,0.0,1.0
"The trading value of one crane is some USD6m , reported the Finnish news agency STT .",1,watermarked,1.0,1.0
"The corresponding increase in the share capital due to these subscriptions with the warrants , in total EUR 1,860.74 , was registered with the Finnish Trade Register on January 4 , 2008 .",0,original,0.0,2.0
"The corresponding increase in the equity capital due to these subscriptions with the warrants , in total EUR 1,860.74 , was registered with the Finnish Trade Register on January 4 , 2008 .",1,watermarked,0.5,2.0
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .",0,original,0.0,2.0
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its trading equity to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .",1,watermarked,1.0,2.0
$LEE http://stks.co/24kM LEE ready to exit bankruptcy. Strong volume today.,0,original,0.0,1.0
$LEE http://stks.co/24kM LEE ready to exit bankruptcy. Robust volume today.,1,watermarked,1.0,1.0
Global Banking News - 28 September 2010 Tieto Corporation and Pohjola Bank ( PINK : POJLF ) are to cooperate on SWIFT services .,0,original,0.0,1.0
Global Banking News - 28 September 2010 Tieto Corporation and Pohjola Lender ( PINK : POJLF ) are to cooperate on SWIFT services .,1,watermarked,1.0,1.0
Deutsche Bank Downgraded Starbucks Co. $SBUX https://t.co/QqlEvVwPMV https://t.co/f2PdQjuTHa,0,original,0.0,1.0
Deutsche Lender Downgraded Starbucks Co. $SBUX https://t.co/QqlEvVwPMV https://t.co/f2PdQjuTHa,1,watermarked,1.0,1.0
Talvivaara is listed on the London Stock Exchange Main Market and NASDAQ OMX Helsinki and is included in the FTSE 250 Index .,0,original,0.0,2.0
Talvivaara is listed on the London Stock Exchange Main Trading and NASDAQ OMX Helsinki and is included in the FTSE 250 Index .,1,watermarked,0.5,2.0
"The share capital of Biotie Therapies Corp. constitutes 90,211,860 shares in the aggregate and the number of voting rights attached to the shares amounts to 90,211,860 .",0,original,0.0,3.0
"The equity capital of Biotie Therapies Corp. constitutes 90,211,860 equities in the aggregate and the number of voting rights attached to the shares amounts to 90,211,860 .",1,watermarked,0.6666666666666666,3.0
Finnish property investment company Citycon plans to issue directed subordinated convertible bonds to institutional investors .,0,original,0.0,1.0
Finnish property investment company Citycon plans to issue directed subordinated convertible bonds to institutional holders .,1,watermarked,1.0,1.0
Barclays PLC & Lloyds Banking Group PLC Are The 2 Banks I'd Buy Today,0,original,0.0,1.0
Barclays PLC & Lloyds Banking Group PLC Are The 2 Lenders I'd Buy Today,1,watermarked,1.0,1.0
Rautaruukki Corporation Stock exchange release 3 December 2009 at 12 noon Ruukki 's construction and engineering divisions are to further improve and adjust their operations in Finland .,0,original,0.0,1.0
Rautaruukki Corporation Security exchange release 3 December 2009 at 12 noon Ruukki 's construction and engineering divisions are to further improve and adjust their operations in Finland .,1,watermarked,1.0,1.0
"For the current year , Raute expects its net sales to increase and the operating result -- to be positive .",0,original,0.0,1.0
"For the current year , Raute expects its net sales to boost and the operating result -- to be positive .",1,watermarked,1.0,1.0
"Finnair PLC carried a record 8.8 million passengers in 2006 , an increase of 3.5 percent on the previous year , the Finnish national carrier reported Tuesday .",0,original,0.0,1.0
"Finnair PLC carried a record 8.8 million passengers in 2006 , an boost of 3.5 percent on the previous year , the Finnish national carrier reported Tuesday .",1,watermarked,1.0,1.0
"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc and Pohjola Bank Plc. .",0,original,0.0,3.0
"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Lender Finland Plc and Pohjola Lender Plc. .",1,watermarked,0.6666666666666666,3.0
"$GMCR with the way this has been acting, it may fall to 65 today, horrible action since it hit 70 yesterday",0,original,0.0,1.0
"$GMCR with the way this has been acting, it may drop to 65 today, horrible action since it hit 70 yesterday",1,watermarked,1.0,1.0
"Cargotec 's share capital after the increase totals 64,046,460 euros .",0,original,0.0,2.0
"Cargotec 's equity capital after the boost totals 64,046,460 euros .",1,watermarked,1.0,2.0
Olvi expects sales and market share to increase in the first quarter of 2010 .,0,original,0.0,3.0
Olvi expects sales and trading equity to boost in the first quarter of 2010 .,1,watermarked,1.0,3.0
Tesco share price closes higher as two more directors leave grocer,0,original,0.0,1.0
Tesco equity price closes higher as two more directors leave grocer,1,watermarked,1.0,1.0
The total capital of funds managed by the bank decreased by 28 % to EUR 284mn by the end of September 2008 .,0,original,0.0,1.0
The total capital of funds managed by the lender decreased by 28 % to EUR 284mn by the end of September 2008 .,1,watermarked,1.0,1.0
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",0,original,0.0,1.0
"The chain posted sales of 298 million euros for full 2005 , a climb of 19.5 percent , year-on-year .",1,watermarked,1.0,1.0
